Entry,species,domain,protein_name,protein_family,broad_function,solublempnn_score,esmif_score,mif_score,mifst_score,carp_640M_score,ESM2_15B_pppl_score,caliby_score,triflow_score,esm3_struct_cond_score,esm3_seq_only_score,progen2_score,progen2_XL_score,protgpt2_score,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,charge_per_residue,buffer_capacity,basic_residue_fraction,acidic_residue_fraction,gravy,aromaticity,hydrophobic_fraction,instability_index,proline_fraction,small_residue_fraction,helix_percent,sheet_percent,loop_percent,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,compactness,avg_plddt,soluble_caliby_score,deepstabp_tm,proteinmpnn_score,ProteinMPNN_v020_score,AlkSecMPNN_020_score,AcidSecMPNN_020_score
Q8HXP7,Pan troglodytes,Eukaryota,"Superoxide dismutase [Mn], mitochondrial",Iron/manganese superoxide dismutase family,oxidoreductase,-1.45270574092865,-1.11431484029751,-1.088475227355957,-0.199812576174736,-0.2546972036361694,-0.952954766,1.863935,-1.276901,-0.672094,-0.761238,-0.5878631129409327,-0.3110974629720052,-1.863535717280224,198,112.14067676767677,6.862023735046387,-0.3692828758415949,-0.001865065029503,3.175875573241729,0.1464646464646464,0.101010101010101,-0.4757575757575757,0.106060606060606,0.409090909090909,37.97777777777778,0.0505050505050505,0.2525252525252525,0.611111111111111,0.287878787878788,0.1010101010101009,0.898989898989899,0.323232323232323,0.17051522085847,16.4440212249756,0.303030303030303,17.3160705566406,98.4676262626263,1.882937,60.27843019883062,-1.491477608680725,-1.491477608680725,-1.6580225229263306,-1.498479962348938
Q8HXQ1,Macaca fascicularis,Eukaryota,Superoxide dismutase [Cu-Zn],Cu-Zn superoxide dismutase family,oxidoreductase,-1.1533340215682983,-0.789605475091315,-0.947444498538971,-0.5728702545166016,-0.7794292569160461,-0.948351421,2.246068,-0.924054,-0.581858,-0.685673,-1.3611473975243509,-0.919155269474178,-2.2973505986201297,154,103.78325584415585,6.217185401916503,-2.807602781090509,-0.0182311868901981,2.687436233248625,0.1493506493506493,0.1168831168831168,-0.4071428571428571,0.0389610389610389,0.3376623376623376,23.793506493506477,0.0324675324675324,0.3506493506493506,0.0649350649350649,0.844155844155844,0.0909090909090911,0.909090909090909,-0.779220779220779,0.284333253658407,13.7417898178101,0.298701298701299,14.0618324279785,97.9455844155844,2.224286,49.10841910696506,-1.1327533721923828,-1.1327533721923828,-1.3116202354431152,-1.2018040418624878
Q8HXW3,Macaca fascicularis,Eukaryota,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",FAD-dependent oxidoreductase 2 family,oxidoreductase,-1.699709415435791,-1.59749557311276,-1.566928148269653,-0.5521141886711121,-0.5845536589622498,-1.04089448,1.699478,-1.230108,-0.947523,-1.139795,-0.541410055505224,-0.3095623843641166,-1.6762934305581705,664,109.88555075301204,7.558244514465333,2.336087308897106,0.0035182037784594,7.485570087843229,0.1460843373493976,0.1114457831325301,-0.2939759036144578,0.0813253012048192,0.3915662650602409,39.40167168674713,0.0391566265060241,0.3102409638554216,0.371987951807229,0.510542168674699,0.1174698795180719,0.882530120481928,-0.13855421686747,0.156113537117904,24.6088581085205,0.299698795180723,27.0432262420654,93.6886897590362,1.684885,55.75764484305456,-1.6635775566101074,-1.6635775566101074,-1.8254482746124268,-1.6668630838394165
Q8HYY9,Sus scrofa,Eukaryota,Osteocalcin,Osteocalcin/matrix Gla protein family,structural,-1.9788835048675537,-1.91491745929329,-2.049790382385254,-1.9928706884384155,-2.846867084503174,-0.727718701,1.441454,-1.381243,-1.776848,-2.833889,-2.888800796197385,-1.8386034284319197,-3.360043895487882,49,114.10452653061223,4.4459119796752935,-6.069731878530278,-0.1238720791536791,1.050318932617185,0.1224489795918367,0.2040816326530612,-0.6326530612244898,0.1224489795918367,0.4285714285714285,57.19612244897959,0.1224489795918367,0.183673469387755,0.571428571428571,0.183673469387755,0.244897959183674,0.7551020408163259,0.387755102040816,0.154820548909219,12.0129623413086,0.306122448979592,12.74729347229,83.0716326530612,1.44929,53.48623418424725,-1.9341857433319092,-1.9341857433319092,-1.930623769760132,-2.0167815685272217
Q8HZM5,Canis lupus,Eukaryota,Glutamine synthetase (GS),Glutamine synthetase family,transferase,-1.4780879020690918,-0.797589831313882,-1.3835831880569458,-0.551755428314209,-0.6665453314781189,-0.974431724,1.650684,-1.179201,-0.984163,-1.175883,-0.5721888810635891,-0.2645308261902019,-1.6001352918691354,373,112.67527882037534,6.279878807067871,-3.577625484338789,-0.0095914892341522,4.148644130648556,0.1447721179624664,0.1260053619302949,-0.6112600536193029,0.1099195710455764,0.3753351206434316,42.018230563002675,0.0616621983914209,0.2680965147453083,0.359249329758713,0.546916890080429,0.093833780160858,0.906166219839142,-0.187667560321716,0.128436800018569,20.0987091064453,0.300268096514745,21.009162902832,97.141581769437,1.670137,52.57827271605724,-1.4790674448013306,-1.4790674448013306,-1.673619270324707,-1.4618834257125854
Q8I3Z5,Plasmodium falciparum,Eukaryota,Translationally-controlled tumor protein homolog,TCTP family,other,-1.6958328485488892,-1.36360123840689,-1.488582730293274,-1.6108148097991943,-2.735766887664795,-1.105718941,1.734175,-1.288008,-1.502107,-2.747843,-2.7859675535681654,-2.3251349912052266,-3.512128506487573,171,116.83715730994152,4.576471138000489,-14.291188301057655,-0.0835742005909804,1.4308094157983202,0.1345029239766081,0.2046783625730994,-0.5380116959064327,0.1520467836257309,0.3742690058479532,31.74918128654969,0.0292397660818713,0.1988304093567251,0.35672514619883,0.47953216374269,0.16374269005848,0.83625730994152,-0.1228070175438599,0.265290886791447,16.0574207305908,0.298245614035088,16.9405155181885,91.5846783625731,1.741414,49.82057189251355,-1.753929853439331,-1.753929853439331,-1.7510110139846802,-1.809115529060364
Q8IAW3,Plasmodium falciparum,Eukaryota,U1 small nuclear ribonucleoprotein C,U1 small nuclear ribonucleoprotein C family,RNA-binding,-2.6789560317993164,-2.55111161901596,-2.698331356048584,-2.1310017108917236,-2.1035187244415283,-1.351138498,0.636873,-2.522044,-1.912192,-2.30094,-2.5585358315325797,-2.3337901013962767,-2.712337932180851,235,118.63037191489362,8.341902732849121,2.8840970774888,0.0122727535212289,4.717153023216818,0.1659574468085106,0.0893617021276595,-1.3761702127659576,0.1191489361702127,0.2680851063829787,59.668936170212774,0.0680851063829787,0.1617021276595744,0.204255319148936,0.702127659574468,0.0936170212765959,0.906382978723404,-0.4978723404255319,0.032,38.5189781188965,0.302127659574468,41.0892143249512,56.1310638297872,0.666349,59.908513465532046,-2.721090078353882,-2.721090078353882,-2.8173153400421143,-2.8000361919403076
Q8IBP3,Plasmodium falciparum,Eukaryota,Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase),HAM1 NTPase family,hydrolase,-1.635879397392273,-0.872876870511758,-1.281388282775879,-1.0714657306671145,-1.7112525701522827,-0.839918818,1.870037,-1.32757,-1.089845,-1.562721,-2.2008489743627684,-1.960726959536774,-2.86959808041351,198,116.5658287878788,6.44823589324951,-1.1405325853846475,-0.0057602655827507,1.907425459102658,0.1616161616161616,0.1464646464646464,-0.6646464646464646,0.1111111111111111,0.3636363636363636,38.47828282828283,0.0252525252525252,0.1717171717171717,0.46969696969697,0.45959595959596,0.07070707070707,0.92929292929293,0.01010101010101,0.143323343323343,16.5894260406494,0.303030303030303,17.5471858978271,95.6633838383838,1.875683,56.423849454552,-1.5986037254333496,-1.5986037254333496,-1.6869924068450928,-1.6065490245819092
Q8IDF6,Plasmodium falciparum,Eukaryota,Adenylosuccinate synthetase (AMPSase) (AdSS),Adenylosuccinate synthetase family,ligase,-1.5267629623413086,-0.795301135309142,-1.0953093767166138,-0.9491881132125854,-1.4079512357711792,-1.346507433,1.827382,-1.13527,-0.985847,-1.270239,-1.632520580723275,-1.5182461975926187,-2.352476646457862,442,113.2676540723982,7.538123512268067,1.411907079474794,0.003194359908314,4.369711715786334,0.1515837104072398,0.1244343891402715,-0.2520361990950226,0.088235294117647,0.3778280542986425,29.853642533936643,0.0248868778280542,0.2104072398190045,0.400452488687783,0.502262443438914,0.097285067873303,0.902714932126697,-0.101809954751131,0.153887793909447,20.8589763641357,0.300904977375566,21.8533210754395,93.6684841628959,1.849978,51.51897768313209,-1.4977144002914429,-1.4977144002914429,-1.6278332471847534,-1.5673341751098633
Q8IH24,Drosophila melanogaster,Eukaryota,Mediator of RNA polymerase II transcription subunit 31,Mediator complex subunit 31 family,transcription,-2.3771674633026123,-2.02358560001149,-2.1996872425079346,-1.2923277616500854,-1.3015214204788208,-0.692298031,0.933021,-2.233543,-1.705959,-2.374346,-1.7177140478994333,-1.449919158337163,-2.569547765395221,204,115.34432009803922,7.6126394271850595,0.6525021906950421,0.0031985401504658,1.3784762241546955,0.1029411764705882,0.088235294117647,-0.7024509803921569,0.1078431372549019,0.3725490196078431,67.40294117647058,0.0392156862745098,0.2254901960784313,0.558823529411765,0.338235294117647,0.1029411764705879,0.8970588235294121,0.220588235294118,0.0753781512605042,34.0806083679199,0.299019607843137,37.8028945922852,74.675,0.982461,48.00724776250251,-2.3155336380004883,-2.3155336380004883,-2.389507293701172,-2.3383126258850098
Q8IIS5,Plasmodium falciparum,Eukaryota,Pescadillo homolog,Pescadillo family,RNA-binding,-2.145273447036743,-1.9190983275418,-2.007929801940918,-1.7428548336029053,-2.1617443561553955,-1.741475377,1.2178,-1.741137,-1.688239,-2.135444,-2.5505972902289074,-2.3130740911741836,-2.813176987145218,643,120.03024930015552,9.09721431732178,22.98807193683797,0.0357512782843514,9.358609028345128,0.2223950233281492,0.1446345256609642,-0.9463452566096424,0.0979782270606531,0.3250388802488336,47.61746500777611,0.0295489891135303,0.1166407465007776,0.570762052877138,0.320373250388802,0.10886469673406,0.8911353032659399,0.250388802488336,0.0545051378739782,31.5985012054443,0.300155520995334,34.327995300293,72.1922550544323,1.238485,65.27442586208166,-2.144995927810669,-2.144995927810669,-2.161942481994629,-2.2152814865112305
Q8IIU6,Plasmodium falciparum,Eukaryota,RNA-splicing ligase RtcB homolog,RtcB family,ligase,-1.5468837022781372,-0.931967392269331,-1.396834373474121,-1.1412278413772583,-1.6249879598617554,-1.398684029,1.820491,-1.117779,-1.012233,-1.282534,-1.4118879114686265,-1.0807513210613269,-2.3091167706274702,506,111.30484169960474,8.504749870300294,6.634994649292999,0.0131126376468241,5.1621695725309245,0.1442687747035573,0.1047430830039525,-0.2492094861660079,0.0770750988142292,0.3972332015810276,40.22156126482213,0.0355731225296442,0.2470355731225296,0.444664031620553,0.490118577075099,0.065217391304348,0.934782608695652,-0.0454545454545459,0.17666156258941,20.6873798370361,0.300395256916996,21.4776210784912,93.9321936758893,1.823858,50.7825693714729,-1.5256370306015017,-1.5256370306015017,-1.6844805479049685,-1.5456852912902832
Q8IJD4,Plasmodium falciparum,Eukaryota,Small ribosomal subunit protein uS2,Universal ribosomal protein uS2 family,ribosomal,-1.887461543083191,-1.48585887372267,-1.8386434316635132,-1.2991323471069336,-1.376891851425171,-1.882039928,1.482703,-1.435606,-1.06993,-1.40726,-1.98452074174192,-1.6558424800974334,-2.5348954001307034,263,113.52041292775668,5.906844520568847,-3.135442264018618,-0.0119218337034928,2.015600763376258,0.1330798479087452,0.1292775665399239,-0.3904942965779467,0.0836501901140684,0.4562737642585551,46.19391634980988,0.0608365019011406,0.2319391634980988,0.395437262357414,0.52851711026616,0.0760456273764259,0.923954372623574,-0.133079847908746,0.147443175324032,25.6672859191895,0.300380228136882,30.0701866149902,83.3134980988593,1.503523,52.059068329335545,-1.8967167139053345,-1.8967167139053345,-1.9899085760116575,-1.9429848194122312
Q8IKN4,Plasmodium falciparum,Eukaryota,NAD(P)H-hydrate epimerase,NnrE/AIBP family,isomerase,-1.7190335988998413,-1.24832451052782,-1.5277433395385742,-1.3155715465545654,-1.6057294607162476,-1.063139077,1.715185,-1.256608,-1.131536,-1.532908,-2.133710801393728,-1.901995190344621,-2.6120658635262415,287,114.84066515679442,9.40453510284424,12.724944743756993,0.0443377865636132,1.7618114612433775,0.1463414634146341,0.0905923344947735,-0.0797909407665505,0.1114982578397212,0.4181184668989547,35.431393728222986,0.0383275261324041,0.1881533101045296,0.407665505226481,0.470383275261324,0.1219512195121949,0.878048780487805,-0.062717770034843,0.132109307769613,20.3441638946533,0.299651567944251,22.6435890197754,85.6199651567944,1.730558,53.083680674497394,-1.6965031623840332,-1.6965031623840332,-1.8234412670135496,-1.7663766145706177
Q8IRE4,Drosophila melanogaster,Eukaryota,tRNA (guanine(37)-N1)-methyltransferase,Class I-like SAM-binding methyltransferase superfamily,transferase,-1.6267653703689575,-1.1107969054508,-1.5104790925979614,-1.1592470407485962,-1.5503132343292236,-0.515622274,1.740815,-1.264485,-1.196317,-1.609229,-2.0087676935175054,-1.5631408023625548,-2.8446816876367613,457,116.13456083150986,8.643614768981934,5.558807106900247,0.0121636917000005,4.436500772140015,0.1663019693654267,0.1291028446389496,-0.4271334792122538,0.0809628008752735,0.4179431072210066,47.23544857768049,0.0503282275711159,0.1816192560175054,0.367614879649891,0.512035010940919,0.12035010940919,0.8796498905908099,-0.144420131291028,0.0694899348190683,28.4113597869873,0.299781181619256,30.3226871490479,89.5778555798687,1.771553,43.01925310948969,-1.6219688653945925,-1.6219688653945925,-1.786903977394104,-1.6547653675079346
Q8IW45,Homo sapiens,Eukaryota,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,NnrD/CARKD family,lyase,-1.4990109205245972,-0.857415806663139,-1.329253315925598,-0.54470294713974,-0.6371229290962219,-0.792399059,1.885988,-1.020003,-0.859254,-1.312372,-0.9694006312477486,-0.7709552863832853,-2.013731854793318,347,105.40506858789624,8.205487632751463,2.520656468477174,0.0072641396786085,3.904885613134202,0.1239193083573487,0.0835734870317002,0.1342939481268011,0.0489913544668587,0.4726224783861671,30.931412103746396,0.0489913544668587,0.3314121037463977,0.634005763688761,0.296829971181556,0.0691642651296829,0.9308357348703172,0.337175792507205,0.133309625494426,21.6233348846436,0.29971181556196,24.6754512786865,88.7718443804035,1.883384,54.2922933010112,-1.56124746799469,-1.56124746799469,-1.5878055095672607,-1.4888720512390137
Q8J0L4,Emericella nidulans,Eukaryota,Mitochondrial distribution and morphology protein 10,MDM10 family,other,-2.1313443183898926,-1.53168253485436,-1.8112670183181765,-1.6628245115280151,-2.311919927597046,-1.396851005,1.370687,-1.604933,-1.651284,-2.287194,-2.700950604691159,-1.579499077182743,-3.043208888319672,427,108.53502084309132,8.937010383605962,3.861471959437118,0.0090432598581665,1.870249111003318,0.0843091334894613,0.0655737704918032,-0.2231850117096019,0.0983606557377049,0.4192037470725995,41.568384074941456,0.0772833723653395,0.3770491803278688,0.17096018735363,0.714285714285714,0.114754098360656,0.8852459016393439,-0.543325526932084,0.145918400603405,23.2758769989014,0.299765807962529,24.498218536377,80.8630210772834,1.297493,47.19422855525569,-1.9847440719604492,-1.9847440719604492,-2.158604383468628,-1.9524530172348025
Q8JGR4,Danio rerio,Eukaryota,Large ribosomal subunit protein eL24,Eukaryotic ribosomal protein eL24 family,ribosomal,-2.129707098007202,-1.99031562562201,-2.0887203216552734,-0.5865589380264282,-0.5934611558914185,-0.321497081,1.191723,-2.218832,-1.320824,-1.410724,-0.9440417441592854,-0.4744557180222432,-2.082390852035231,157,113.81347834394904,11.260966682434084,34.64736651130898,0.2206838631293565,1.2465473041356,0.2929936305732484,0.0573248407643312,-1.026751592356688,0.0636942675159235,0.3503184713375796,45.42229299363057,0.0382165605095541,0.286624203821656,0.452229299363057,0.407643312101911,0.1401273885350319,0.859872611464968,0.0445859872611459,0.0713001124016485,40.6891784667969,0.299363057324841,42.5338821411133,81.4212738853503,1.259578,48.991474816370925,-2.1078989505767822,-2.1078989505767822,-2.1699442863464355,-2.056401014328003
Q8JGR6,Danio rerio,Eukaryota,Nuclear cap-binding protein subunit 2,RRM NCBP2 family,RNA-binding,-1.5358651876449585,-1.25911766790575,-1.3951258659362793,-0.6524324417114258,-0.6817631125450134,-1.745352189,1.782288,-1.208926,-1.092705,-1.335696,-1.1922337685861897,-0.7062726420740928,-2.9587272397933466,155,115.68993677419353,8.883695030212404,3.6607581210543216,0.0236177943293827,1.3364666242682386,0.1806451612903226,0.1419354838709677,-0.7767741935483872,0.1290322580645161,0.3032258064516129,21.862645161290313,0.0064516129032258,0.2516129032258064,0.412903225806452,0.470967741935484,0.1161290322580639,0.8838709677419361,-0.058064516129032,0.201890653932365,15.7226905822754,0.303225806451613,16.6006355285645,94.3114193548387,1.773583,50.062550306431135,-1.579772710800171,-1.579772710800171,-1.7278399467468262,-1.524980068206787
Q8JGS0,Danio rerio,Eukaryota,U1 small nuclear ribonucleoprotein C,U1 small nuclear ribonucleoprotein C family,RNA-binding,-2.372077703475952,-2.00813859663669,-2.1609995365142822,-0.8988057374954224,-0.8916413187980652,-0.29215404,1.001527,-2.478649,-0.966536,-1.24037,-1.1930405718725432,-0.6631226929478675,-1.705295778670401,159,108.7190144654088,9.715079307556149,7.995775786243517,0.0502878980266887,2.1205913904233933,0.1446540880503144,0.0566037735849056,-0.7075471698113207,0.0566037735849056,0.5094339622641509,69.37805031446543,0.2327044025157232,0.2452830188679245,0.314465408805031,0.578616352201258,0.1069182389937111,0.8930817610062889,-0.2641509433962269,0.0452346395742622,29.3077793121338,0.30188679245283,30.7489185333252,68.6654088050314,1.016211,58.50078277007886,-2.284745931625366,-2.284745931625366,-2.4628312587738037,-2.346973419189453
Q8JGS9,Danio rerio,Eukaryota,Small ribosomal subunit protein uS13,Universal ribosomal protein uS13 family,ribosomal,-1.8894853591918943,-1.33122092799137,-1.6720914840698242,-0.0981268510222435,-0.1148144677281379,-1.423203396,1.508081,-1.722359,-0.790925,-0.734455,-0.7457378788998252,-0.274734145716617,-1.4005806571558903,152,116.65425460526316,10.987749671936037,19.946804694104323,0.1312289782506863,1.8468932211249631,0.2697368421052631,0.1052631578947368,-0.7282894736842106,0.0592105263157894,0.3684210526315789,35.296052631578924,0.0197368421052631,0.2039473684210526,0.447368421052632,0.388157894736842,0.1644736842105259,0.835526315789474,0.05921052631579,0.112268983527521,19.1371517181396,0.302631578947368,20.5218505859375,90.1440131578947,1.538026,51.473598372226334,-1.8585219383239744,-1.8585219383239744,-1.9665712118148804,-1.8790467977523804
