Entry,pdb_id,chain,domain,species_collapsed,species,protein_family,broad_function,resolution_A,resolved_len,seqres_len,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,acidic_residue_fraction,basic_residue_fraction,gravy,aromaticity,instability_index,proline_fraction,small_residue_fraction,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,caliby_score,carp_640M_score,proteinmpnn_score,solublempnn_score,AlkalineMPNN_score,AcidophileMPNN_score,ESM2_15B_pppl_score,esm3_struct_cond_score,esm3_seq_only_score,esmif_score,mif_score,mifst_score,progen2_XL_score,protgpt2_score,soluble_caliby_score,triflow_score
4KBF_1,4KBF,A,Bacteria,Thermus thermophilus,Thermus thermophilus,DEAD box helicase family,other,1.9,365,365,365,109.43139013698644,8.995031929016115,3.108908757071049,0.1315068493150685,0.1561643835616438,-0.1972602739726027,0.0493150684931506,32.901917808219174,0.0630136986301369,0.2931506849315068,0.9534246575342468,0.0712328767123287,0.1346882673626662,20.941923141479492,0.3013698630136986,2.194316,-1.22435462474823,-1.2681176662445068,-1.3260754346847534,-1.140128493309021,-1.1312657594680786,-1.2122093439102173,-0.856839,-1.048199,-0.7462182449967893,-1.0448278188705444,-0.8458031415939331,-1.2329815590218325,-2.0325322399400685,2.194316,-1.149696
4GQO_1,4GQO,A,Bacteria,Listeria monocytogenes,Listeria monocytogenes,Pfam:PF13416,transport,2.1,404,433,404,112.67728143564368,4.583291816711426,-22.16393056314427,0.1683168316831683,0.1138613861386138,-0.5653465346534653,0.1113861386138614,35.14381188118811,0.0618811881188118,0.2648514851485148,0.9183168316831684,0.2054455445544555,0.2152882637291364,20.90116500854492,0.2995049504950495,1.853488,-1.8908551931381223,-1.4132838249206543,-1.4384098052978516,-1.2679038047790527,-1.3449504375457764,-0.7393357753753662,-1.5097,-2.081138,-1.1198338423625078,-1.1217451095581057,-1.18275249004364,-1.217188542432124,-2.827089819577661,1.853488,-3.33251
6V04_1,6V04,A,Bacteria,Micromonospora chersina,Micromonospora chersina,AHA1 family,other,1.5,269,284,269,112.15019851301128,5.0686967849731435,-10.483671506325097,0.1486988847583643,0.1301115241635687,-0.3661710037174724,0.1003717472118959,37.13828996282529,0.0631970260223048,0.3011152416356877,0.9739776951672864,-0.3717472118959107,0.1525309925814323,19.182493209838867,0.3011152416356877,1.689839,-2.2893426418304443,-1.5517232418060305,-1.6373846530914309,-1.3131763935089111,-1.3587989807128906,-1.5468531847000122,-1.620076,-2.160949,-1.0555018315084803,-1.388969659805298,-1.4226014614105225,-2.5418535537436107,-3.1502769498576906,1.689839,-1.098357
2DT8_1,2DT8,A,Bacteria,Thermus thermophilus,Thermus thermophilus,Pfam:PF02645,other,1.48,280,280,280,109.69878107142864,5.944074058532714,-3.0792800302740275,0.1357142857142857,0.1392857142857143,-0.1092857142857141,0.075,36.37110714285714,0.0357142857142857,0.3178571428571428,0.9464285714285714,0.1464285714285713,0.1692929188966652,17.485776901245117,0.3,2.067373,-1.3035480976104736,-1.37477445602417,-1.3738641738891602,-1.2843698263168335,-1.2963112592697144,-0.9895790219306946,-0.895972,-1.053515,-0.6910873413085937,-0.969692885875702,-0.8020174503326416,-1.3252664838518415,-2.668608311244419,2.067373,-1.944214
2QR3_1,2QR3,A,Bacteria,Bacteroides fragilis,Bacteroides fragilis,Pfam:PF25601,DNA-binding,1.8,121,140,121,111.40801900826432,5.037151145935058,-4.345896851533011,0.1239669421487603,0.1074380165289256,0.1735537190082647,0.0743801652892562,21.67603305785124,0.0330578512396694,0.2396694214876033,0.9338842975206612,0.2231404958677685,0.1781558904553557,12.528350830078123,0.2975206611570248,1.978511,-1.9003928899765017,-1.6182235479354858,-1.5852988958358765,-1.3798022270202637,-1.3788858652114868,-1.55171537399292,-1.181529,-1.471057,-0.9587875870633716,,,-1.7394769841974431,-3.490597307189437,1.978511,-1.552571
8TWN_1,8TWN,A,Bacteria,Aetokthonos hydrillicola,Aetokthonos hydrillicola,Unclassified,lyase,2.08,238,260,238,117.57849831932784,5.641008567810059,-7.4504414669784,0.1596638655462184,0.1638655462184874,-0.350840336134454,0.1050420168067226,50.147058823529406,0.0294117647058823,0.1974789915966386,0.9243697478991596,0.6638655462184874,0.2339117465167885,17.7894229888916,0.3025210084033613,1.41582,-2.502575159072876,-1.9195008277893064,-1.946035385131836,-1.7066903114318848,-1.7368320226669312,-1.841221809387207,-1.935047,-2.48579,-1.2915369883304884,,,-2.684228207884716,-3.2769895922236083,1.41582,-3.218164
3GG7_1,3GG7,A,Bacteria,Deinococcus radiodurans,Deinococcus radiodurans,Metallo-dependent hydrolases superfamily,hydrolase,1.5,243,254,243,111.33146131687248,6.444541358947753,-1.8291707760519105,0.1152263374485596,0.139917695473251,-0.1189300411522632,0.0781893004115226,42.70534979423867,0.0617283950617283,0.2962962962962963,0.8559670781893004,0.2139917695473251,0.1416610918526627,16.08403968811035,0.3004115226337449,2.011822,-1.3917831182479858,-1.310385823249817,-1.401302933692932,-1.2394386529922483,-1.17218816280365,-1.0764697790145874,-1.004183,-1.273734,-0.9001476146556713,-1.0232536792755127,-0.9480803608894348,-1.5562839586548354,-2.5678118168081276,2.011822,-1.261161
4NE4_1,4NE4,A,Bacteria,Agrobacterium fabrum),Agrobacterium fabrum),Pfam:PF04069,transport,1.73,281,286,281,106.55361850533804,4.9838361740112305,-6.998157138625778,0.1174377224199288,0.099644128113879,-0.084697508896797,0.0747330960854092,30.881494661921707,0.0462633451957295,0.3274021352313168,0.9181494661921707,0.2206405693950178,0.2079371702049331,18.42327880859375,0.298932384341637,2.084412,-1.2868680953979492,-1.2462512254714966,-1.2747437953948977,-1.1180787086486816,-1.0877389907836914,-1.1693936586380005,-0.863575,-1.115347,-0.8526049305111488,-0.8761789202690125,-0.7899724841117859,-0.7179973235758174,-2.8157741777413254,2.084412,-1.674186
4PSU_1,4PSU,A,Bacteria,Rhodopseudomonas palustris,Rhodopseudomonas palustris,Pfam:PF12697,hydrolase,2.2,286,295,286,107.21528006993007,9.664149284362791,6.825246563062066,0.0734265734265734,0.1363636363636363,0.2496503496503493,0.0664335664335664,44.78286713286713,0.0874125874125874,0.3076923076923077,0.8881118881118881,0.1258741258741259,0.15092180546726,16.88283348083496,0.3006993006993007,2.084065,-1.6452521085739136,-1.3006802797317505,-1.3990676403045654,-1.2599117755889893,-1.18429434299469,-1.2954224348068235,-1.036273,-1.559417,-0.8877568811803431,,,-1.5159078744741588,-2.898664567854021,2.084065,-3.07698
4Y7D_1,4Y7D,A,Bacteria,Nakamurella multipartita,Nakamurella multipartita,Pfam:PF00561,hydrolase,1.68,289,302,289,104.97565847750867,5.8195398330688475,-7.457503420386995,0.1211072664359861,0.1349480968858131,0.0121107266435985,0.0553633217993079,23.616262975778536,0.0519031141868512,0.3633217993079585,0.9134948096885812,0.1176470588235294,0.1714930473468159,16.813758850097656,0.301038062283737,2.108971,-1.9328293800354004,-1.2364658117294312,-1.2472397089004517,-1.068809986114502,-1.0702574253082275,-1.129757523536682,-1.288904,-1.790838,-0.8756269303160142,-0.8507219552993774,-1.0782313346862793,-1.9218642290900736,-2.749025127054498,2.108971,-2.62253
4UAP_1,4UAP,A,Bacteria,Clostridium perfringens,Clostridium perfringens,Glycosyl hydrolase 31 family,hydrolase,2.0,150,152,150,111.40956999999996,4.652692222595214,-9.335333506099586,0.16,0.1133333333333333,-0.5240000000000005,0.0866666666666666,38.420066666666656,0.0133333333333333,0.3066666666666666,0.9133333333333332,-0.7133333333333334,0.31082910321489,14.539209365844728,0.3,1.954453,-2.2342519760131836,-1.3064253330230713,-1.4288777112960815,-1.1163300275802612,-1.1920790672302246,-0.8885079026222229,-1.328741,-1.99209,-0.8679296875,-0.976228415966034,-1.199150323867798,-2.7221195475260416,-3.3072196451822915,1.954453,-1.481698
4LVQ_1,4LVQ,A,Bacteria,Mycobacterium tuberculosis,Mycobacterium tuberculosis,PstS family,other,2.3,319,376,319,103.95991661442002,5.223526191711424,-4.433022684505854,0.0783699059561128,0.0721003134796238,-0.2184952978056427,0.0846394984326018,23.275893416927897,0.0501567398119122,0.4043887147335423,0.9059561128526644,-0.0721003134796238,0.2174804031744595,18.410423278808594,0.3009404388714733,1.764861,-1.5039074420928955,-1.7798291444778442,-1.8207502365112305,-1.741888403892517,-1.7493414878845217,-1.4395129680633545,-1.373496,-1.278606,-1.5931157318402234,-1.434806227684021,-1.1597301959991455,-0.8930049884281935,-2.591532261767731,1.764861,-1.838898
4ESQ_1,4ESQ,A,Bacteria,Mycobacterium tuberculosis,Mycobacterium tuberculosis,Protein kinase superfamily,transferase,1.7,194,194,194,106.4166927835051,5.198289680480956,-4.080437939355754,0.0979381443298969,0.0876288659793814,-0.2829896907216493,0.0670103092783505,29.17731958762886,0.0515463917525773,0.3505154639175257,0.922680412371134,-0.2010309278350515,0.1907009064697463,15.180870056152344,0.2989690721649484,1.80735,-1.4233646392822266,-1.5279072523117063,-1.5889054536819458,-1.4097894430160522,-1.3860094547271729,-0.621350884437561,-1.393668,-1.693428,-1.037764087165754,-1.2264752388000488,-0.9490117430686952,-1.8913300504389496,-3.2815948171713916,1.80735,-1.842323
4P0D_1,4P0D,A,Bacteria,Streptococcus pyogenes,Streptococcus pyogenes,Pfam:PF00746,other,1.9,471,489,471,107.90027070063697,7.519707679748536,0.4869061406685731,0.1019108280254777,0.1040339702760085,-0.4157112526539278,0.0912951167728237,19.03974522292993,0.0297239915074309,0.3651804670912951,0.910828025477707,-0.6730360934182591,0.1236990131808517,30.43299674987793,0.2993630573248407,2.1656,-2.198591709136963,-1.2643873691558838,-1.256556272506714,-1.1543220281600952,-1.1896042823791504,-1.6903527975082395,-1.302506,-2.049471,-1.0132688615479033,,,-2.6209348771729033,-2.8494668300490975,2.1656,-1.126273
4EZE_1,4EZE,A,Bacteria,Salmonella typhi,Salmonella typhi,HAD-like hydrolase superfamily,hydrolase,2.27,291,317,291,112.6760099656358,5.666529273986817,-3.8819792993156983,0.11340206185567,0.11340206185567,0.0635738831615121,0.0962199312714776,42.13061855670103,0.0412371134020618,0.2542955326460481,0.9072164948453608,0.0824742268041237,0.1588982609601166,19.321823120117188,0.2989690721649484,1.953621,-1.855085372924805,-1.4857536554336548,-1.4854549169540403,-1.4721814393997192,-1.411234974861145,-1.220232009887695,-1.196304,-1.567988,-1.08679408961555,,,-1.8354576084621992,-3.0909694396343426,1.953621,-1.6048
4P0I_1,4P0I,A,Bacteria,Agrobacterium fabrum),Agrobacterium fabrum),Bacterial solute-binding protein 3 family,other,1.89,255,265,255,109.25813058823518,5.589341926574707,-2.1488058456164794,0.1254901960784313,0.1215686274509803,-0.1407843137254901,0.0862745098039215,33.693725490196066,0.0509803921568627,0.2941176470588235,0.9098039215686275,0.0156862745098039,0.2235757816640169,18.385438919067383,0.3019607843137254,2.027278,-1.3077938556671145,-1.3753001689910889,-1.4391721487045288,-1.2221555709838867,-1.2600706815719604,-0.6566694974899292,-0.977243,-1.221002,-1.0155997482000614,-1.0860704183578491,-0.8930591940879822,-1.7043775371476717,-2.4847206265318627,2.027278,-1.092749
3HP0_1,3HP0,A,Bacteria,Bacillus subtilis,Bacillus subtilis,Enoyl-CoA hydratase/isomerase family,lyase,2.32,250,267,250,113.18480320000008,7.616674995422364,0.9022925917833008,0.1,0.128,-0.1351999999999999,0.096,48.10760000000002,0.032,0.264,0.972,0.3,0.143419689119171,16.975112915039062,0.3,1.529376,-1.887112379074097,-1.8379125595092771,-1.908156991004944,-1.8693017959594729,-1.8268095254898071,-1.139853596687317,-1.660367,-1.928039,-1.74444091796875,-1.6273680925369265,-1.5161396265029907,-1.360941162109375,-3.1115498046875,1.529376,-3.96224
4UZ2_1,4UZ2,A,Bacteria,Thermus thermophilus,Thermus thermophilus,Peptidase C40 family,hydrolase,2.5,99,100,99,110.1247474747474,6.807856178283691,-0.1312725230115443,0.1111111111111111,0.1212121212121212,-0.1909090909090909,0.0606060606060606,40.7191919191919,0.0606060606060606,0.3131313131313131,0.9696969696969696,-0.0808080808080808,0.2181364203836114,16.985803604125977,0.303030303030303,2.316818,-1.1840702295303345,-1.2121683359146118,-1.2516952753067017,-1.2040035724639893,-1.1532543897628784,-0.9431940913200378,-0.714176,-0.92139,-0.7341014207011521,-1.1762380599975586,-0.9032130241394044,-1.2197874435270677,-2.7830616344105112,2.316818,-1.438841
3OT6_1,3OT6,A,Bacteria,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato,Enoyl-CoA hydratase/isomerase family,isomerase,2.5,230,232,230,106.24814652173914,7.264216423034668,0.4210937114698794,0.1,0.1304347826086956,0.1873913043478258,0.0434782608695652,30.08043478260869,0.0304347826086956,0.3173913043478261,0.9521739130434784,0.3956521739130434,0.14929264498926,15.76478672027588,0.3,1.898765,-1.6041239500045776,-1.4000396728515625,-1.4562793970108032,-1.411028504371643,-1.367462396621704,-1.43060564994812,-1.303283,-1.729227,-1.3697646431300952,-1.233791708946228,-1.0824699401855469,-0.7319605951723845,-3.0005084493885867,1.898765,-4.240137
2FSX_1,2FSX,A,Bacteria,Mycobacterium tuberculosis,Mycobacterium tuberculosis,Pfam:PF00581,other,1.8,132,148,132,109.80287121212103,4.838498878479004,-7.263058489822969,0.1439393939393939,0.1136363636363636,-0.2393939393939393,0.0909090909090909,21.71363636363636,0.053030303030303,0.3106060606060606,0.9545454545454546,-0.1363636363636363,0.2577369439071567,13.085329055786133,0.303030303030303,2.06977,-1.510858416557312,-1.2381188869476318,-1.310201644897461,-1.1332838535308838,-1.186488389968872,-1.2413508892059326,-0.968837,-1.16496,-0.7893840905391809,,,-1.0868534897312974,-3.065949873490767,2.06977,-1.66395
7ZEI_1,7ZEI,A,Bacteria,Caldicellulosiruptor hydrothermalis,Caldicellulosiruptor hydrothermalis,Unclassified,hydrolase,1.7,310,318,310,118.18593935483888,5.1147363662719725,-13.244536728100025,0.1580645161290322,0.1419354838709677,-0.6406451612903227,0.1709677419354838,42.48948387096773,0.0580645161290322,0.2161290322580645,0.896774193548387,-0.7612903225806451,0.1570476858345021,17.528623580932617,0.3,2.041185,-1.667310118675232,-1.2815368175506592,-1.3156839609146118,-1.0904741287231443,-1.1155433654785156,-0.8982375860214233,-1.135356,-1.539717,-0.9112974105342742,-1.300186276435852,-1.147976040840149,-1.7471579274823588,-2.94384765625,2.041185,-0.876962
3H49_1,3H49,A,Bacteria,Escherichia coli,Escherichia coli,Carbohydrate kinase PfkB family,transferase,1.8,307,325,307,107.9930693811076,5.142189598083495,-6.099510459550579,0.1270358306188925,0.1140065146579804,0.1498371335504886,0.0586319218241042,23.877524429967423,0.022801302931596,0.2996742671009771,0.8664495114006514,-0.0521172638436481,0.1294475068905036,17.869287490844727,0.2996742671009772,2.043043,-1.5358741283416748,-1.3162871599197388,-1.4025086164474487,-1.3317012786865234,-1.3067362308502195,-0.4118635654449463,-1.230797,-1.675674,-0.9156407657586014,-1.1149743795394895,-1.0239337682724,-0.8028430255305884,-2.6833388735494705,2.043043,-2.586127
3LKB_1,3LKB,A,Bacteria,Thermus thermophilus,Thermus thermophilus,Leucine-binding protein family,other,2.4,383,392,383,109.94123211488257,7.252564430236817,0.4962009956362649,0.1096605744125326,0.1305483028720626,-0.1788511749347258,0.0939947780678851,35.02691906005223,0.0548302872062663,0.2845953002610966,0.877284595300261,0.1253263707571801,0.1494038634138381,19.055299758911133,0.3002610966057441,2.15027,-2.127263307571411,-1.2541364431381226,-1.2831528186798096,-1.2048254013061523,-1.1505920886993408,-1.5683393478393557,-1.182031,-1.692969,-1.070245727857784,,,-2.3148288975807767,-3.1323340991147193,2.15027,-1.32722
1BT5_1,1BT5,A,Bacteria,Escherichia coli,Escherichia coli,Class-A beta-lactamase family,hydrolase,1.8,263,263,263,110.0712927756654,5.458669090270996,-6.677678835164503,0.1368821292775665,0.1330798479087452,-0.2425855513307988,0.0494296577946768,40.22281368821291,0.0456273764258555,0.3041825095057034,0.8631178707224334,0.0570342205323193,0.2076527212350974,16.615062713623047,0.3003802281368821,1.998122,-1.1008272171020508,-1.4089447259902954,-1.4169933795928955,-1.3107874393463137,-1.30976665019989,-0.1080125495791435,-0.916281,-1.123703,-0.9867004858676924,,,-0.2698666822774329,-2.4282326353820105,1.998122,-1.416025
6K35_1,6K35,A,Bacteria,Vibrio harveyi,Vibrio harveyi,Glycosyl hydrolase 20 family,hydrolase,2.36,640,652,640,113.9899581250004,5.344195365905762,-24.232355139518376,0.1359375,0.1312499999999999,-0.3862499999999998,0.103125,45.29454687500008,0.0546875,0.2453125,0.8796875,-0.1984375,0.1149115499149177,25.169986724853516,0.3,1.816934,-1.6159350872039795,-1.465764045715332,-1.5107961893081665,-1.418379783630371,-1.4104093313217163,-1.0670980215072632,-1.360826,-1.627657,-1.3710294723510743,-1.4723877906799316,-1.23309588432312,-1.2153522491455078,-2.3770986557006837,1.816934,-1.380159
5H6X_1,5H6X,A,Bacteria,Legionella pneumophila,Legionella pneumophila,Sigma-70 factor family,transferase,1.6,94,100,94,117.7431063829786,9.813071250915527,4.865842234032298,0.1276595744680851,0.1914893617021276,-0.3606382978723403,0.0851063829787233,61.005319148936174,0.0212765957446808,0.2234042553191489,0.9148936170212766,0.723404255319149,0.1958387210532502,12.96396827697754,0.2978723404255319,1.790106,-0.7723759412765503,-1.6367157697677612,-1.6888339519500732,-1.5501176118850708,-1.5597466230392456,-1.083265781402588,-0.794394,-0.709244,-1.2559793350544382,-1.5592581033706665,-0.6701174378395081,-0.7483237246249584,-2.435431622444315,1.790106,-1.70842
5IL6_1,5IL6,A,Bacteria,Pseudomonas fluorescens,Pseudomonas fluorescens,Short-chain dehydrogenases/reductases (SDR) family,ribosomal,1.9,275,316,275,107.29601090909088,4.864133262634277,-11.581144682856689,0.1054545454545454,0.0872727272727272,0.2039999999999998,0.0654545454545454,36.04363636363637,0.0436363636363636,0.3054545454545455,0.9090909090909092,-0.3854545454545454,0.1581543078654495,17.28563117980957,0.3018181818181818,1.977257,-1.7626489400863647,-1.3724898099899292,-1.4619444608688354,-1.2854174375534058,-1.247759461402893,-1.3094072341918943,-1.311522,-1.716751,-1.038623046875,-1.3276824951171875,-1.1119518280029297,-2.292394575639205,-2.833683416193182,1.977257,-1.119826
1FRD_1,1FRD,A,Bacteria,Nostoc sp.,Nostoc sp.,2Fe2S plant-type ferredoxin family,other,1.7,98,98,98,110.38686224489788,4.284716606140138,-11.050223286672937,0.1836734693877551,0.0918367346938775,-0.3510204081632653,0.0612244897959183,58.35510204081631,0.0306122448979591,0.2653061224489796,0.8877551020408163,-0.3163265306122449,0.3135204081632653,11.547283172607422,0.3061224489795918,2.10112,-1.369457125663757,-1.430105686187744,-1.3415324687957764,-1.3375451564788818,-1.4544386863708496,-1.2605317831039429,-0.892429,-1.180022,-0.9776204946089764,-1.306715726852417,-1.0907660722732544,-1.4283775796695632,-3.150874546595982,2.10112,-1.303892
3HIX_1,3HIX,A,Bacteria,Nostoc sp.,Nostoc sp.,Pfam:PF00581,other,1.92,94,106,94,109.83321808510637,5.656355094909667,-5.485257351211844,0.1489361702127659,0.1702127659574468,-0.4297872340425532,0.0638297872340425,47.56808510638295,0.0212765957446808,0.3297872340425532,0.946808510638298,-0.1170212765957446,0.2679787234042553,12.242030143737791,0.2978723404255319,1.936455,-1.6839622259140017,-1.3945499658584597,-1.3908603191375732,-1.3499284982681274,-1.4484970569610596,-0.9118649959564208,-1.29572,-1.757584,-1.1840104448034408,-1.1779121160507202,-1.1829363107681274,-1.6124433152219082,-3.51034318639877,1.936455,-3.956339
